$id,instrumentId,marketId,timestamp_column,open,high,low,close,tickCount,volume,qaVolume,takerBuyBAVolume,takerBuyQAVolume
9655,1,1,2026-03-10 14:07:00+00:00,69948.07,69948.07,69700.01,69707.65,9848,40.38669,2819789.1777468,9.37134,654237.4485962
9654,1,1,2026-03-10 14:08:00+00:00,69707.5,69731.03,69632.15,69659.41,9735,26.05397,1815202.5686851,14.31287,997179.4882881
9653,1,1,2026-03-10 14:09:00+00:00,69659.41,69664.46,69486.66,69624.51,13696,91.40726,6359614.1639849,31.78597,2211818.8327896
9652,1,1,2026-03-10 14:10:00+00:00,69624.51,69664.0,69566.31,69566.32,7206,31.75921,2211249.3484706,18.63457,1297422.3366378
9651,1,1,2026-03-10 14:11:00+00:00,69566.31,69585.52,69421.41,69504.2,9924,181.73897,12625110.5646708,27.45749,1907805.8984986
9650,1,1,2026-03-10 14:12:00+00:00,69504.02,69625.65,69475.7,69581.69,8009,27.8169,1934599.3358544,16.40453,1140705.3868052
9649,1,1,2026-03-10 14:13:00+00:00,69581.69,69581.69,69487.93,69504.12,5678,23.21227,1613977.1097093,7.59749,528270.2517985
9648,1,1,2026-03-10 14:14:00+00:00,69504.12,69525.09,69482.0,69482.0,4212,16.96554,1179220.9627295,7.59694,528024.1421679
9647,1,1,2026-03-10 14:15:00+00:00,69482.0,69515.79,69349.0,69357.25,13079,55.93062,3882369.8552109,15.88692,1102605.5790686
9646,1,1,2026-03-10 14:16:00+00:00,69357.25,69376.0,69266.06,69337.38,11251,79.98226,5543812.4479281,25.16576,1744328.8320382
9645,1,1,2026-03-10 14:17:00+00:00,69337.39,69541.72,69334.93,69525.16,11888,46.30521,3216583.5938077,35.17728,2443833.7219784
9644,1,1,2026-03-10 14:18:00+00:00,69525.15,69606.06,69442.0,69566.79,7551,36.70915,2553189.6130693,22.88458,1591795.8902935
9643,1,1,2026-03-10 14:19:00+00:00,69566.79,69650.0,69566.79,69594.39,7483,32.1718,2239537.6205644,18.85229,1312265.6250179
9642,1,1,2026-03-10 14:20:00+00:00,69594.4,69676.3,69570.92,69628.59,6684,30.96574,2156043.8277232,20.07991,1398285.3652512
